13,ACM Conference on Computer Supported Cooperative Work,CSCW,CORE2018,A,No,0806,,
17,ACM Conference on Hypertext and Social Media,Hypertext,CORE2018,A,Yes,0805,0806,
22,ACM International Conference on Advances in Geographic Information Systems,SIGSPATIAL,CORE2018,A,Yes,0806,,
24,ACM International Conference on Emerging Networking Experiments and Technologies,CoNEXT,CORE2018,A,No,0805,,
25,ACM International Conference on Information and Knowledge Management,CIKM,CORE2018,A,Yes,0806,0801,0807
1488,ACM International Conference on Interactive Surfaces and Spaces (was International Workshop on Horizontal Interactive Human-Computer Systems: Tabletop),ISS,CORE2018,A,Yes,0806,,
30,ACM International Conference on Supercomputing,ICS,CORE2018,A,Yes,0805,,
2175,ACM International Conference on Systems for Energy-Efficient Built Environments,BuildSys,CORE2018,A,Yes,0805,1006,
33,ACM International Symposium on High Performance Distributed Computing,HPDC,CORE2018,A,No,0805,,
49,"ACM SIGPLAN Conference on Languages, Compilers and Tools for Embedded Systems",LCTES,CORE2018,A,Yes,1005,,
55,ACM Special Interest Group on Computer Science Education Conference,SIGCSE,CORE2018,A,Yes,0899,,
58,ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2018,A,Yes,0804,,
2137,ACM Symposium on Software Reusability ,SSR,CORE2018,A,No,0803,,
66,ACM Symposium on User Interface Software and Technology,UIST,CORE2018,A,Yes,0806,,
67,ACM Virtual Reality Software and Technology,VRST,CORE2018,A,Yes,0801,,
69,ACM Workshop on Hot Topics in Networks,HOTNETS,CORE2018,A,No,1005,,
76,"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2018,A,Yes,1006,,
79,ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2018,A,Yes,0803,,
81,ACM/SPIE Multimedia Computing and Networking,MMCN,CORE2018,A,No,0801,,
97,Advances in Modal Logic,AiML,CORE2018,A,Yes,0802,,
112,American Federation of Information Processing Societies,AFIPS,CORE2018,A,Yes,0801,0806,0802
1968,American Medical Informatics Annual Fall Symposium,AMIA,CORE2018,A,No,0806,,
115,Americas Conference on Information Systems,AMCIS,CORE2018,A,No,0806,,
117,Annual Computer Security Applications Conference,ACSAC,CORE2018,A,Yes,0803,,
126,Annual Conference on Innovation and Technology in Computer Science Education,ITiCSE,CORE2018,A,Yes,0899,,
120,Annual Meeting of the Cognitive Science Society,CogSci,CORE2018,A,Yes,0801,,
139,AoM Organizational Communication and Information Systems,OCIS,CORE2018,A,No,0806,,
