13,ACM Conference on Computer Supported Cooperative Work,CSCW,CORE2021,A,No,4608,,
18,ACM Conference on Object Oriented Programming Systems Languages and Applications,OOPSLA,CORE2021,A,Yes,4612,,
22,ACM International Conference on Advances in Geographic Information Systems,SIGSPATIAL,CORE2021,A,Yes,4601,4611,4605
24,ACM International Conference on Emerging Networking Experiments and Technologies,CoNEXT,CORE2021,A,No,4606,,
25,ACM International Conference on Information and Knowledge Management,CIKM,CORE2021,A,Yes,4605,4602,
28,ACM International Conference on Recommender Systems,RecSys,CORE2021,A,Yes,4605,,
30,ACM International Conference on Supercomputing,ICS,CORE2021,A,Yes,4606,,
33,ACM International Symposium on High Performance Distributed Computing,HPDC,CORE2021,A,No,4606,,
55,ACM Special Interest Group on Computer Science Education Conference,SIGCSE,CORE2021,A,Yes,4608,,
58,ACM Symposium on Mobile Ad Hoc Networking and Computing,MOBIHOC,CORE2021,A,Yes,4606,,
67,ACM Virtual Reality Software and Technology,VRST,CORE2021,A,Yes,4607,,
76,"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",MSWIM,CORE2021,A,Yes,4606,,
79,ACM/IFIP/USENIX International Middleware Conference,Middleware,CORE2021,A,Yes,4606,,
126,Annual Conference on Innovation and Technology in Computer Science Education,ITiCSE,CORE2021,A,Yes,4608,,
120,Annual Meeting of the Cognitive Science Society,CogSci,CORE2021,A,Yes,4602,,
61,"Asia Conference on Information, Computer and Communications Security",AsiaCCS,CORE2021,A,Yes,4604,,
346,Conference in Uncertainty in Artificial Intelligence,UAI,CORE2021,A,Yes,4602,,
371,Conference on Computational Natural Language Learning,CoNLL,CORE2021,A,Yes,4602,4611,
1839,Conference on File and Storage Technologies,FAST,CORE2021,A,No,4605,,
369,Conference on Innovative Data Systems Research,CIDR,CORE2021,A,No,4605,,
370,Conference on Integer Programming and Combinatorial Optimization,IPCO,CORE2021,A,Yes,4613,,
1245,"Conference on Interactive Theorem Proving (previously TPHOLs, changed in 2009)",ITP,CORE2021,A,Yes,4613,,
422,Designing Interactive Systems,DIS,CORE2021,A,Yes,4608,,
448,Empirical Methods in Natural Language Processing,EMNLP,CORE2021,A,Yes,4602,,
463,Euromicro Conference on Real-Time Systems,ECRTS,CORE2021,A,Yes,4606,,
468,European Association for Computational Linguistics,EACL,CORE2021,A,Yes,4602,,
