11,"ACM Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",SIGCOMM,CORE2008,A*,Yes,,,
12,ACM Conference on Computer and Communications Security,CCS,CORE2008,A*,Yes,,,
2085,ACM Conference on Digital Libraries ,JCDL,CORE2008,A*,No,,,
15,ACM Conference on Embedded Networked Sensor Systems,SENSYS,CORE2008,A*,Yes,,,
18,ACM Conference on Object Oriented Programming Systems Languages and Applications,OOPSLA,CORE2008,A*,Yes,,,
26,ACM International Conference on Knowledge Discovery and Data Mining,KDD,CORE2008,A*,Yes,,,
27,ACM International Conference on Mobile Computing and Networking,MOBICOM,CORE2008,A*,Yes,,,
29,ACM International Conference on Research and Development in Information Retrieval,SIGIR,CORE2008,A*,Yes,,,
1825,ACM International Joint Conference on Pervasive and Ubiquitous Computing (PERVASIVE and UbiComp combined from 2013),UbiComp,CORE2008,A*,No,,,
32,ACM International Symposium on Computer Architecture,ISCA,CORE2008,A*,Yes,,,
37,ACM Multimedia,ACMMM,CORE2008,A*,Yes,,,
38,ACM SIG International Conference on Computer Graphics and Interactive Techniques,SIGGRAPH,CORE2008,A*,Yes,,,
46,ACM SIGMOD-SIGACT-SIGART Conference on Principles of Database Systems,PODS,CORE2008,A*,Yes,,,
48,ACM SIGOPS Symposium on Operating Systems Principles,SOSP,CORE2008,A*,Yes,,,
56,ACM Special Interest Group on Management of Data Conference,SIGMOD,CORE2008,A*,Yes,,,
63,ACM Symposium on Principles of Distributed Computing,PODC,CORE2008,A*,Yes,,,
65,ACM Symposium on Theory of Computing,STOC,CORE2008,A*,Yes,,,
82,ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2008,A*,Yes,,,
84,ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2008,A*,Yes,,,
85,ACM-SIGRAPH Interactive 3D Graphics and Games,I3DG,CORE2008,A*,Yes,,,
80,ACM/SIAM Symposium on Discrete Algorithms,SODA,CORE2008,A*,Yes,,,
94,Advances in Cryptology,CRYPTO,CORE2008,A*,Yes,,,
98,Advances in Neural Information Processing Systems (was NIPS),NeurIPS,CORE2008,A*,Yes,,,
147,Architectural Support for Programming Languages and Operating Systems,ASPLOS,CORE2008,A*,Yes,,,
196,Association for Computational Linguistics,ACL,CORE2008,A*,Yes,,,
331,Computer Aided Verification,CAV,CORE2008,A*,Yes,,,
337,Computer Supported Collaborative Learning,CSCL,CORE2008,A*,Yes,,,
346,Conference in Uncertainty in Artificial Intelligence,UAI,CORE2008,A*,Yes,,,
124,Conference on Learning Theory,COLT,CORE2008,A*,Yes,,,
408,Data Compression Conference,DCC,CORE2008,A*,Yes,,,
546,Foundations of Genetic Algorithms,FOGA,CORE2008,A*,Yes,,,
623,IEEE Information Visualization Conference,IEEE InfoVis,CORE2008,A*,No,,,
2074,IEEE International Conference on Computer Communications,INFOCOM,CORE2008,A*,Yes,,,
638,IEEE International Conference on Computer Vision,ICCV,CORE2008,A*,Yes,,,
