venue,core_year,level_2008,level_2013,level_2010_inferred,policy_2010,reason
63,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
632,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
638,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
642,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
646,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
648,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
649,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
65,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
66,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
669,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
67,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
672,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
674,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
676,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
678,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
685,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
688,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
69,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
690,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
691,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
693,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
694,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
695,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
702,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
708,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
725,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
745,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
748,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
750,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
752,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
753,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
759,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
76,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
763,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
77,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
780,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
783,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
784,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
785,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
787,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
79,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
790,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
791,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
792,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
80,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
805,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
806,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
807,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
81,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
812,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
818,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
82,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
823,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
84,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
845,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
847,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
85,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
864,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
875,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
878,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
881,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
891,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
894,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
898,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
903,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
908,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
918,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
919,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
922,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
930,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
932,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
936,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
937,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
94,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
940,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
949,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
951,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
952,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
958,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
968,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
969,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
97,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
971,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
973,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
977,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
979,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
98,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
980,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
986,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
989,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
993,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
994,2010,-,-,-,infer_2008_2013,in 2010 list but absent from both adjacent rankings; excluded
